PC1,PC2,PC3,PC4,PC5,PC6
1.4904171658032674,-0.6804146747991584,0.9556198950031766,0.33493054834035224,-0.6825242257794136,0.1813532983813317
0.7032229041877609,-0.2525172058371686,-2.0975567751750592,-0.7342436193233958,1.8312571426809159,-1.52523565261859
-1.403755818953049,-0.613174557708022,0.5185886132823359,-0.1841024467142422,2.0144403398224533,1.9110171451974411
1.0309705467901449,0.560932827248448,-1.3647306217324375,0.46824524637241044,-0.32493108773434104,-0.8540581024880582
0.8986735094405692,0.27203736973660075,1.7260166219821367,-0.4147376032117223,-0.553312166430987,-0.9980567982340319
-0.06743631623256763,0.822552216078248,-1.0494828172709179,-0.10260549876913957,0.4949338157646647,-0.775053912982997
-1.0964273364426325,-0.9215320234669733,0.6871509360412302,0.025773428727777797,0.34175572226564593,-0.8744902160614372
-0.7325764587007858,-1.1158965629554622,-0.4083202478885217,0.18644599642232834,-0.21945636604705465,-0.3352307676808955
0.10348018802458155,0.5896991278271904,-1.1458986883160125,0.20432292330496474,0.3554349565234116,-0.9124891145940721
0.9295909709890727,-0.5445230494052081,1.1932719809534607,0.15453465703981467,-0.39208747690477885,-0.8273572412375143
-0.5498537954305793,-0.5605684026505641,-0.08932383799582262,0.024123232961143087,-0.953397740019685,-0.13234843313877634
-0.6366580360456229,3.5698274432063584,0.517182816460286,-1.6109022239876933,0.5035213269400158,0.756681402338062
-0.45719202631228095,-0.3270803633884039,-0.4756460749592112,-0.19176554443942875,-0.010388647446356227,1.8779810690055727
-1.1144571064181772,0.5928084668147486,1.6104773058248232,3.5300177842150275,1.2832777782453313,0.6805304661393058
-0.6677249002632196,-0.9710344127513977,-0.046008437587155955,0.07990018094123798,0.2091074545853798,-0.2358847465121316
-0.48988812714650426,-0.7790561279601819,-0.2976111374597586,0.16184795856424306,-0.7864650268000235,-0.23732335544730201
0.08276281483245229,0.9742193605694095,-1.1429025245566367,0.10237914433200518,-0.0037323763119322504,-0.8206735732813185
-0.20929564150013874,1.6523001218845175,-0.40007202094360567,-0.5529676414039876,0.1721378684060353,-1.1432496276147808
1.9565121708802398,-0.6048449972616968,1.225520302103943,-2.8791526191352426,2.824460759885993,-0.7742883136332245
0.3297149150078534,0.25480740865935364,-1.6505293152186362,0.34430242488339896,0.07040655476718205,-1.6135090735972695
-1.905762190647333,0.8926990229187198,1.8005903364724987,-0.934399958624716,1.8179137530193858,1.3716762758624124
-0.8634966411118274,-0.48512794257820546,-0.004606193847944436,-0.05187115990804965,-0.46983248338440553,0.14042406268845725
1.3834008066814731,0.000802356412869085,1.2653322011186965,-0.44056723581615664,-0.5011388374002418,-0.3102701250081464
1.7956339494237237,-0.5238882994290719,1.3318056795628432,-2.715847538103651,2.6629284406418514,-0.9151797473779812
-0.7918372183275102,-0.7930205183305163,0.23374393204746308,0.16703966890461155,-0.13910570231321123,-0.5272887747820298
1.6077098502745029,0.2841037549287306,1.7670818728177915,3.5406845101206197,0.693774639148663,0.4896031399951386
-0.5995716582449124,-0.5952941238764372,0.438598026925969,0.08434294598194063,-0.6941676650570958,-0.3446811458384294
-0.7315035762489271,-0.19929401114415554,0.003210312978772742,-0.12083360862829287,-0.6039087475519604,0.2427659740633706
1.2649490008813769,0.46465289773287005,-1.0714237171954604,-0.3624434675285953,-0.18146576070315795,3.6432406624806437
1.4639480366135513,-0.45541029850884446,0.6768564925166708,0.1166046146002008,-0.7425319951769089,0.04729379489859755
-0.4743589407884385,2.5325639767241017,0.35583915332030097,-0.9113452761035356,-0.19094960363954525,-1.56498202449637
-0.6674730626137771,-1.3197511454774646,-0.46838671126265186,0.40181170626977636,-0.0909291265398116,-0.038180031322649674
-0.773513187559102,0.26494277867856314,0.41035983292825456,-0.5203888107455605,-0.9180788729485906,0.5648568412401966
1.2429304075948975,0.8030254618827742,2.5153786969821375,3.3431699073692283,0.4573804420236144,-0.20911119245557214
1.6841755952491715,-0.6891913455272549,0.18985404263067904,0.19144758230489353,-0.6304305828854971,0.47332770944649594
-0.8563317334420149,1.1734002727705999,0.4585782410762872,-0.8898370905911891,-1.5917262296248695,0.08920934551592723
0.2237520701984789,-0.6152258298795986,-0.507665386190322,0.13746047892709315,-1.5784078716264838,0.07009762705420113
-0.5971972241866289,0.04981066705985221,-0.4554819482962883,-0.35714026806708227,-1.0989676526908896,0.6280465324797125
-1.3597963864815639,-0.7224551496874888,0.8813869901635208,0.09320637612464472,1.2005332879739696,-0.0055719229005961
-0.521356991529885,-0.86904736170089,-0.9726612732294027,0.21068369976497697,-0.522401920220885,0.6575702539331588
-0.7882227356352488,2.629645009440063,0.15224533577767577,-1.0501953662122934,0.9099106747896328,0.6064652233826919
0.16358182638351376,0.3284585199868246,-1.3720388787693145,0.3604840102378675,0.07588029384452256,-1.8403685272974875
1.1529649514371858,0.2618975911139461,-1.689873453951572,0.5539268793983334,-0.16752256370543003,-0.6589591321524004
-0.6232713632991567,-0.04933005602653574,-0.804788500552161,0.4812282696667147,1.5461062958257688,-1.914946971866495
-0.4895990502939299,-0.6455358259753807,-0.20987413670848637,0.11646046137775097,-1.028470135200418,-0.049687406082536446
-0.8601203571940061,-0.8281810764649454,-0.49625390865429553,0.06229487846677656,0.32127568315258703,0.8866389022133233
1.005176914349768,0.4654918326987353,-2.486063173717118,0.24711522968985392,0.43114345300077117,0.4038495104438338
-0.7490564401290325,0.11242285937924956,0.10495203581879245,-0.6219923236760772,-0.8480030217438409,-0.030160899368534347
-1.1853901113796832,1.0001141033552214,1.0177011891122725,-0.8205987896148158,-1.3003480933469123,-0.6028462810520138
-0.37015318661035007,-0.700691688120107,-1.1205655722305115,0.03461712846630113,-0.60203854610927,0.8050618101526605
-0.5631595814251664,-0.2118079178964004,0.12318554653625789,-0.16239938515736363,-0.8530148541091253,0.02665850427657713
0.25381654638270873,0.3363661407118887,-1.555346635024693,0.4490419022434999,-0.0760362893576809,-1.6147176873826028
-0.40968574808316766,0.2674046710671615,-0.13335853453878607,-0.4681206235493236,-1.1994233739494808,1.0988598374148888
-1.1093336451473739,0.10907073964194836,0.7901643388080644,-0.29211181508658224,-0.0019636296844213145,0.3360214319152977
0.013400875785909266,0.9188591098352635,-1.1291870694623738,0.09045788736866635,0.14975467782995772,-0.890084219163428
1.5013296831054113,-0.12972042469028924,1.093782019787417,-0.689120238947303,-0.10945323038709166,-0.25515263551119854
1.5372465090466843,-0.3336977891514988,0.6390925788252235,-0.20800571737207418,-0.5134053067112608,0.03590132997005776
0.027911664666733293,-0.22000719766147286,-0.034667959792579486,-0.14872801378074846,-1.1486673544856632,0.9519994045908688
-0.9334025708849671,-1.1366656856077193,-0.4203045853533892,0.2089595670388721,0.7979798405148166,1.011160324063054
-0.025401638320375328,0.8095124145971406,-1.1326239460904715,-0.0666116475824187,0.4563364787640975,-0.6946315294124568
-0.5894549549310973,-1.2813856461364457,-0.334821507350013,0.3854859736175926,0.06839940576263343,-0.12197349121472792
-1.2473380812275774,-0.7580791541540189,0.4935502368570335,-0.2491686085744619,1.499829764194363,0.5879002519376413
-1.2989915464958939,-0.7328442878406881,0.9337001266512869,-0.02659976500919686,0.4370765579666821,-1.1612288024160402
-0.641531291055777,-0.5731513035966954,-0.5171315441873753,0.014396267654727997,-0.8415505294050221,0.16401701685289935
-0.3372831543388786,-0.35046993743916044,-0.1290946234593183,0.0638949043763703,-0.3622222972449016,0.9514685888309623
1.412814684191949,-0.7959301054384816,0.4879508534779515,-6.527162678737286e-05,-0.20169017240642015,-0.22075642801889103
0.07754120651895181,3.78961281634719,1.3776093921935737,2.8427095917185183,0.8562325385826933,0.7057156996476603
-0.7258066399676076,-0.7968371577501088,-0.11149311669613637,0.1325783496916332,-0.7435086099398128,-0.7968995994207417
-0.581538957091195,-0.15856270009922233,-0.4301152212036939,-0.12418098696938284,-0.9630342454455358,0.5002743221042149
0.759313646044028,1.1230644569546457,-1.2551909555347762,-0.8440580441464849,1.4366635998587547,1.1522731600166665
0.15795693297990135,-0.11788558756341916,-2.032400614550231,0.09735798232917636,1.3237167594199473,-0.6619191595156527
-1.5573255278680562,-1.1804214492109717,0.35125145354371207,0.19780083992861938,2.2402158509512415,0.9825624730989325
-0.035625078068238863,-0.33551794250901745,-0.33525487793024406,0.15337954959161462,-1.682131807393436,-0.04909672498002294
-1.2252543702289653,-0.34047232574656666,1.116157703524155,-0.28551845411317023,0.9754759164602347,0.23686527177696373
0.6146471426836334,0.6149266746817733,-0.3149123023587232,-0.6403208328967079,0.09996924506962077,2.149091253963241
-0.8076539349681873,-0.4844933006313886,0.3063129657477236,-0.3548597697536343,-0.2323502423675358,0.15047558091106042
1.0249328107579823,0.6253845418774949,2.011292311121694,-0.09063743783646631,-1.3351324659580772,-0.5865734357760589
0.03291154149705818,-0.6210852352431548,-0.5638614645592838,0.27080727887034856,-1.6013452777643207,0.015079328493278758
-0.2958843992889171,-0.5895883900108375,-0.3928616270419739,-0.06940743149962747,-0.9844193283055316,0.1551301970563457
2.009355641938668,-1.1186938860419549,0.3935791454472476,-1.7706899795963398,2.0457216436127386,-0.13425150470603306
-1.2310148688652636,-0.8365826675857604,0.3908137323800231,0.06062566686336423,1.1823083491794555,0.7241143845136033
1.0641439495378389,-0.29848771564911775,1.2079985064538066,0.0543247425147562,-0.5524022951745782,-0.5649806860352585
-0.9709332505658713,-0.6696225805249442,0.22443543312123856,0.09249193618501104,-0.15855809838255341,-0.2864092907452767
0.45906683001274623,0.8578956251159294,-1.4628340941264275,4.252226051381877,1.408829365577487,0.19197041108962376
0.8214203282780147,-0.3434893982840896,1.29486640976385,0.13749138767357136,-0.5451897951740289,-1.0285347840165657
-0.9250369171114564,0.5281743898444199,0.436119187168811,-0.4776508345111554,-1.0780007847851145,-0.07887498729213872
-0.6317632040283854,0.35423288443802187,-0.013787057997061983,-0.4567265593078102,-1.3492149667180209,0.33571803549886176
-1.3306354393542368,-2.3562883573326308,0.3219626294654831,0.8406614074594108,2.0441196590390964,-1.2107283982230623
1.8105908946748197,-1.1918323898607486,-0.12622597986018597,0.407672058349628,-0.445033414368576,0.6568286898636628
-1.150401083236924,1.383060320145437,0.999246764152658,-0.9733757304027977,-1.4964185107006434,-0.3207082861710435
-0.19823331968107435,0.3690006408506995,-1.1600883935657627,0.4152661684196132,0.24480060061844286,-1.7137055437461601
1.1174838818953174,1.4063132504652833,-1.1952820469039185,-0.5647776935887919,0.7590745718471346,2.128174616450211
-0.5717087554801732,2.526989667993189,0.4816560567847193,-0.9430989083014176,-0.015980967891741926,-1.705187076553152
1.3218509079955219,0.3322613121890326,-1.0955834123157635,-0.5989487905736549,0.2651879195180467,3.6225124918132297
-0.7533909187439459,-0.35704793347979213,-0.25011198577320565,-0.08081656147017431,-0.9024335815521545,-0.05679545700451006
1.4562941302289172,-0.11841384249815229,0.9194214658407801,-0.06845363337927328,-0.7937138617222975,0.05364385937490647
1.1352158194954085,-0.6564197016118936,1.1525490082291139,-0.26073704500613587,0.1926018185238779,-0.6547696059301035
1.5309507343929176,-0.370069143617998,0.48593724711295166,-0.051827322012420865,-0.6607287263915893,0.12921338863206727
0.2826902494810239,0.4737699357029734,-1.816180052612229,0.23700990584401999,0.3967708543765107,-0.42928261823027486
1.844611288991928,-1.0514568337917156,-0.29949299489886966,0.2709138997593911,-0.42490155785501665,0.72742416151973
